date,open,high,low,close,volume
2010-01-04,95.31,95.31,93.82,94.17,44304.88
2010-01-05,94.75,95.03,93.65,93.89,31513.18
2010-01-06,93.64,93.92,92.16,92.41,39889.03
2010-01-07,92.41,92.64,89.7,90.72,48825.55
2010-01-08,90.88,90.88,88.72,89.77,36702.09
2010-01-11,90.65,91.38,88.94,89.37,24461.03
2010-01-12,89.46,92.08,89.0,91.79,31063.4
2010-01-13,90.87,91.51,89.21,89.46,37924.44
2010-01-14,89.77,93.76,89.77,93.39,46454.64
2010-01-15,93.38,96.07,93.38,94.13,45938.5
2010-01-18,94.2,95.45,94.15,94.74,21461.53
2010-01-19,94.75,95.03,93.92,94.07,17818.91
2010-01-20,94.15,94.28,91.87,91.94,20972.95
2010-01-21,91.91,93.3,91.71,92.39,17257.48
2010-01-22,92.32,92.7,89.71,90.95,25432.94
2010-01-25,90.79,92.7,90.05,92.01,23239.15
2010-01-26,93.24,94.3,91.21,92.37,32889.16
2010-01-27,92.0,92.97,90.65,90.87,19316.57
2010-01-28,90.8,94.4,90.6,93.76,30267.52
2010-01-29,94.17,94.31,92.92,93.39,37172.82
2010-02-01,93.58,93.97,92.54,93.59,29655.94
2010-02-02,93.09,94.2,92.15,92.27,15493.53
2010-02-03,92.1,93.15,90.99,91.95,23034.65
2010-02-04,91.93,93.79,91.5,93.43,22475.33
2010-02-05,92.88,95.24,92.54,94.89,26234.3
2010-02-08,94.89,97.3,94.49,94.88,31496.1
2010-02-09,95.31,96.05,94.49,94.82,14151.24
2010-02-10,95.31,95.64,94.59,95.22,6398.14
2010-02-11,95.2,96.66,95.09,96.07,14945.05
2010-02-12,96.4,96.53,95.42,95.91,9346.4
2010-02-22,95.86,95.92,93.69,93.69,12178.08
2010-02-23,93.79,94.48,91.26,92.4,23562.13
2010-02-24,92.41,93.43,91.71,93.05,9904.27
2010-02-25,92.48,94.2,92.48,93.23,15313.96
2010-02-26,93.64,93.64,92.32,92.45,10338.58
2010-03-01,92.23,92.79,91.98,92.12,21734.74
2010-03-02,92.32,92.42,91.38,91.76,17182.23
2010-03-03,91.98,92.12,91.39,91.8,14232.86
2010-03-04,92.0,92.46,90.88,91.51,14168.97
2010-03-05,91.51,91.68,91.03,91.1,9770.55
2010-03-08,91.14,91.42,90.21,90.42,23259.44
2010-03-09,90.43,90.71,90.16,90.42,12340.97
2010-03-10,90.47,90.71,90.27,90.69,11814.06
2010-03-11,90.8,91.13,90.09,90.33,13518.56
2010-03-12,90.33,90.69,89.54,89.72,12192.27
2010-03-15,89.72,89.72,87.5,87.94,15808.51
2010-03-16,87.94,88.47,87.5,88.07,7764.13
2010-03-17,88.09,88.98,88.05,88.94,18710.93
2010-03-18,88.98,89.42,87.41,87.78,14726.62
2010-03-19,88.04,88.29,87.55,87.97,13361.63
2010-03-22,88.24,88.44,87.37,87.55,23008.46
2010-03-23,87.45,87.82,86.95,87.15,18329.9
2010-03-24,87.32,88.54,87.3,88.19,20175.66
2010-03-25,88.05,88.05,87.44,87.5,9813.6
2010-03-26,87.65,89.15,87.6,88.47,20527.37
2010-03-29,88.49,89.75,88.11,89.61,31475.43
2010-03-30,89.64,89.75,88.38,88.67,19012.1
2010-03-31,88.64,89.56,87.83,87.97,14905.16
2010-04-01,87.98,88.94,87.97,88.69,23980.83
2010-04-02,87.55,87.55,84.01,84.58,154281.7
2010-04-06,84.17,84.78,83.84,84.14,53122.91
2010-04-07,84.15,84.7,83.79,84.3,41061.08
2010-04-08,84.32,84.32,83.12,83.4,32921.19
2010-04-09,83.12,83.45,81.89,82.64,54418.18
2010-04-12,82.68,83.0,81.33,81.62,38514.23
2010-04-13,81.68,83.67,81.4,83.05,54305.27
2010-04-14,83.6,83.6,82.15,83.41,46368.44
2010-04-15,83.48,83.48,81.46,81.72,40617.3
2010-04-16,81.72,82.85,81.35,82.0,29395.56
2010-04-19,82.02,82.87,80.82,80.99,41332.19
2010-04-20,80.9,80.9,77.64,79.53,49387.23
2010-04-21,79.52,82.13,78.52,82.02,63365.87
2010-04-22,81.65,82.7,80.92,82.32,37063.95
2010-04-23,82.01,82.9,79.3,79.7,66686.94
2010-04-26,77.02,77.34,75.86,75.88,107036.13
2010-04-27,75.85,75.85,73.53,73.67,58234.48
2010-04-28,73.14,73.92,72.59,73.22,26287.43
2010-04-29,73.45,74.95,73.45,74.39,34501.2
2010-04-30,72.83,72.83,70.79,71.5,85566.7
2010-05-04,70.92,71.79,70.31,71.28,23975.16
2010-05-05,70.82,72.72,70.54,72.47,33838.78
2010-05-06,72.59,72.59,70.54,70.57,28240.34
2010-05-07,69.82,72.24,69.54,72.04,31254.76
2010-05-10,73.14,75.36,73.14,74.0,66192.58
2010-05-11,75.13,75.36,73.6,74.06,33632.41
2010-05-12,73.86,74.25,72.04,73.8,21643.19
2010-05-13,73.83,75.19,73.83,74.73,27049.54
2010-05-14,74.74,75.42,74.25,74.78,18126.16
2010-05-17,74.64,74.64,71.81,71.93,17643.59
2010-05-18,72.04,72.57,69.92,72.1,26037.47
2010-05-19,72.31,72.7,70.94,71.94,10798.97
2010-05-20,71.73,73.88,71.49,72.86,22740.45
2010-05-21,71.7,74.59,71.19,74.37,27341.38
2010-05-24,74.8,75.64,74.42,75.34,29783.47
2010-05-25,75.14,75.14,72.45,72.73,22050.77
2010-05-26,72.87,73.51,72.12,73.11,11025.31
2010-05-31,73.98,74.93,73.08,73.08,23549.88
2010-06-01,73.01,73.95,72.31,73.49,23525.57
2010-06-02,73.45,74.47,72.95,74.34,21889.44
2010-06-03,74.8,75.64,73.92,74.82,24949.42
2010-06-04,74.77,76.69,74.37,76.54,30036.43
2010-06-07,75.91,78.84,75.36,78.16,38125.07
2010-06-08,78.16,78.62,77.02,77.64,14394.78
2010-06-09,77.7,79.02,77.62,78.36,18053.93
2010-06-10,78.35,79.02,77.87,78.33,11781.27
2010-06-11,78.45,78.96,76.78,76.86,19572.75
2010-06-17,77.13,77.29,75.53,75.63,12523.71
2010-06-18,75.37,75.8,72.6,73.29,20102.29
2010-06-21,73.37,74.53,72.7,74.5,18954.01
2010-06-22,73.84,74.22,72.81,73.25,20779.1
2010-06-23,73.14,73.63,72.82,72.98,12812.76
2010-06-24,73.09,73.4,71.86,72.02,24344.03
2010-06-25,71.93,72.59,71.39,72.32,19011.35
